2018-03-20 15:40:18.972 [ main ] - [ INFO  ] [gencode : 38 ] - ent_brand_auth_apply_cert====user
2018-03-20 15:40:19.408 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@307890f2[size=9]
2018-03-20 15:40:19.408 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntBrandAuthApplyCert.java
2018-03-20 15:40:19.408 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntBrandAuthApplyCertDao.java
2018-03-20 15:40:19.424 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntBrandAuthApplyCertDao.xml
2018-03-20 15:40:19.424 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntBrandAuthApplyCertDTO.java
2018-03-20 15:40:19.424 [ main ] - [ INFO  ] [gencode : 38 ] - ent_brand_cert====user
2018-03-20 15:40:19.876 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@425dfbfc[size=7]
2018-03-20 15:40:19.876 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntBrandCert.java
2018-03-20 15:40:19.876 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntBrandCertDao.java
2018-03-20 15:40:19.892 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntBrandCertDao.xml
2018-03-20 15:40:19.892 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntBrandCertDTO.java
2018-03-20 15:40:19.892 [ main ] - [ INFO  ] [gencode : 38 ] - ent_brand_cert_file====user
2018-03-20 15:40:20.313 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@187790ec[size=5]
2018-03-20 15:40:20.313 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntBrandCertFile.java
2018-03-20 15:40:20.329 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntBrandCertFileDao.java
2018-03-20 15:40:20.344 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntBrandCertFileDao.xml
2018-03-20 15:40:20.344 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntBrandCertFileDTO.java
2018-03-20 15:40:20.344 [ main ] - [ INFO  ] [gencode : 38 ] - ent_brand_info====user
2018-03-20 15:40:20.766 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@7890aa82[size=11]
2018-03-20 15:40:20.766 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntBrandInfo.java
2018-03-20 15:40:20.781 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntBrandInfoDao.java
2018-03-20 15:40:20.797 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntBrandInfoDao.xml
2018-03-20 15:40:20.812 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntBrandInfoDTO.java
2018-03-20 15:40:20.812 [ main ] - [ INFO  ] [gencode : 38 ] - ent_cert_apply====user
2018-03-20 15:40:21.249 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@690c3515[size=31]
2018-03-20 15:40:21.249 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntCertApply.java
2018-03-20 15:40:21.249 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntCertApplyDao.java
2018-03-20 15:40:21.265 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntCertApplyDao.xml
2018-03-20 15:40:21.280 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntCertApplyDTO.java
2018-03-20 15:40:21.280 [ main ] - [ INFO  ] [gencode : 38 ] - ent_cert_apply_detail====user
2018-03-20 15:40:21.733 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@38d2a36b[size=9]
2018-03-20 15:40:21.733 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntCertApplyDetail.java
2018-03-20 15:40:21.733 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntCertApplyDetailDao.java
2018-03-20 15:40:21.748 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntCertApplyDetailDao.xml
2018-03-20 15:40:21.764 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntCertApplyDetailDTO.java
2018-03-20 15:40:21.764 [ main ] - [ INFO  ] [gencode : 38 ] - ent_cert_apply_file====user
2018-03-20 15:40:22.198 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@1f3f00af[size=6]
2018-03-20 15:40:22.198 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntCertApplyFile.java
2018-03-20 15:40:22.198 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntCertApplyFileDao.java
2018-03-20 15:40:22.198 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntCertApplyFileDao.xml
2018-03-20 15:40:22.198 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntCertApplyFileDTO.java
2018-03-20 15:40:22.214 [ main ] - [ INFO  ] [gencode : 38 ] - ent_cert_file====user
2018-03-20 15:40:22.635 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@22e5a644[size=6]
2018-03-20 15:40:22.635 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntCertFile.java
2018-03-20 15:40:22.651 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntCertFileDao.java
2018-03-20 15:40:22.651 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntCertFileDao.xml
2018-03-20 15:40:22.666 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntCertFileDTO.java
2018-03-20 15:40:22.666 [ main ] - [ INFO  ] [gencode : 38 ] - ent_cert_info====user
2018-03-20 15:40:23.088 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@45c4d981[size=10]
2018-03-20 15:40:23.088 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntCertInfo.java
2018-03-20 15:40:23.103 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntCertInfoDao.java
2018-03-20 15:40:23.103 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntCertInfoDao.xml
2018-03-20 15:40:23.119 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntCertInfoDTO.java
2018-03-20 15:40:23.119 [ main ] - [ INFO  ] [gencode : 38 ] - ent_channel_permit====user
2018-03-20 15:40:23.540 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@2c06713a[size=10]
2018-03-20 15:40:23.540 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntChannelPermit.java
2018-03-20 15:40:23.571 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntChannelPermitDao.java
2018-03-20 15:40:23.571 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntChannelPermitDao.xml
2018-03-20 15:40:23.571 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntChannelPermitDTO.java
2018-03-20 15:40:23.571 [ main ] - [ INFO  ] [gencode : 38 ] - ent_channel_permit_apply====user
2018-03-20 15:40:23.992 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@69840879[size=8]
2018-03-20 15:40:24.008 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntChannelPermitApply.java
2018-03-20 15:40:24.008 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntChannelPermitApplyDao.java
2018-03-20 15:40:24.024 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntChannelPermitApplyDao.xml
2018-03-20 15:40:24.024 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntChannelPermitApplyDTO.java
2018-03-20 15:40:24.024 [ main ] - [ INFO  ] [gencode : 38 ] - ent_cust_info====user
2018-03-20 15:40:24.460 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@30228830[size=32]
2018-03-20 15:40:24.460 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntCustInfo.java
2018-03-20 15:40:24.679 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntCustInfoDao.java
2018-03-20 15:40:24.679 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntCustInfoDao.xml
2018-03-20 15:40:24.694 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntCustInfoDTO.java
2018-03-20 15:40:24.694 [ main ] - [ INFO  ] [gencode : 38 ] - ent_dept====user
2018-03-20 15:40:25.116 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@22f3a110[size=9]
2018-03-20 15:40:25.116 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntDept.java
2018-03-20 15:40:25.147 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntDeptDao.java
2018-03-20 15:40:25.147 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntDeptDao.xml
2018-03-20 15:40:25.147 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntDeptDTO.java
2018-03-20 15:40:25.147 [ main ] - [ INFO  ] [gencode : 38 ] - ent_domain_permit====user
2018-03-20 15:40:25.599 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@4a147d9d[size=8]
2018-03-20 15:40:25.599 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/model/EntDomainPermit.java
2018-03-20 15:40:25.599 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dao/EntDomainPermitDao.java
2018-03-20 15:40:25.615 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/mappings/EntDomainPermitDao.xml
2018-03-20 15:40:25.615 [ main ] - [ INFO  ] [gencode : 59 ] - outPutPath - d:/test/admin/cn/enn/ygego/sunny/user/dto/EntDomainPermitDTO.java
2018-03-20 15:40:25.615 [ main ] - [ INFO  ] [gencode : 38 ] - ent_domain_permit_apply====user
2018-03-20 15:40:26.052 [ main ] - [ INFO  ] [gencode : 94 ] - java.util.ArrayList@40949d89[size=7]
